,title_clean,img_count,has_form,has_login_form,has_js,js_include_b64,nb_tokens,text_clean,classification,nb_title_entities,nb_text_entities,bank_of_america,wells_fargo,citibank,apple,microsoft,amazon,google,facebook,dhl,youtube,whatsapp,linkedin,twitter
6860,google,2,0,0,1,0,32,googlewe 've detected 're using older version chrome.reinstall stay secure 've detected 're using older version chrome.reinstall stay secure gmailimagessign report inappropriate predictionsgoogle offered pakistan privacytermssettingssearch settingsadvanced searchhistorysearch helpsend feedbackadvertisingbusinessabout accountsearchyoutubeplaynewsgmailcontactsdrivecalendargoogle+translatephotosmoredocsbooksbloggerhangoutskeepearthcollectionseven google,benign,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6861,"well fargo - personal & business banking - student , auto & home loan - investing & insurance",10,1,0,1,0,20,well fargo personal business banking student auto home loan investing insurance account summary transfer bill pay brokerage trade message alert,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6862,untitled document,1,1,0,0,0,14,untitled document 're almost send destination ... please click button let u know human,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6863,p.f . chang 's - online ordering,0,0,0,1,0,45,p.f chang 's online ordering skip main content  turned website requires  order function p.f chang 's parent site login homeview menusfaq get started enter postal code city state go online ordering olo.com participating location user agreement privacy policy contact u online-tracking opt guide,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6864,"google doc create and edit document online , for free .",1,1,1,1,0,31,google doc create edit document online free one account google sign continue doc enter email find account sign different account create account one google account everything google google privacy term help,benign,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,,0,0,0,0,0,8,link ha expired please contact sender email information,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6866,you have been successfully unsubscribed,0,0,0,1,0,31,successfully unsubscribed financial time myft unsubscribed top story feature email may subscribed email ft. manage email receive contact preference case unsubscribe happen immediately however please allow 72 hour change take effect,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6867,debtwire login,0,1,1,1,0,51,debtwire login debtwire login debtwirecreated sketch sign username show cap lock password remember forgotten password logging agree cookie policy privacy policythis open pdf document disclaimer term usefor help support contact crm consultant via phone email america +1 212 686 5374 emea +44 203 741 1188 asia-pacific +852 3110 6513 help debtwire.com,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6868,qualtrics registration,1,1,0,1,0,22,qualtrics registration successfully removed successfully removed panel receive future survey invitation click rejoin panel click unsubscribe mailing list privacy policy security statement,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6869,minimal admin - log in,2,1,1,1,0,8,minimal admin log iniciar sesin olvid mi clave,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6870,video 2018s state uninsured rate v2.rar - google drive,0,0,0,1,0,11,video 2018s state uninsured rate v2.rar google drive sign inmain menu,benign,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6871,forward to a friend,1,1,0,1,0,19,forward friend thanks 've forwarded email forward friend friend 's email address used forward email never available anyone else,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6872,google,1,0,0,1,0,16,google store gmailimagessign remove report inappropriate prediction privacytermssettingssearch settingsadvanced searchyour data searchhistorysearch helpsend feedbackadvertisingbusiness search work,benign,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6873,update email address,2,0,0,0,0,36,update email address hello thanks taking time keep contact information date make change email address phone number mailing address sign sign update information contact ushomeprivacy policy 2019 well fargo bank n.a right reserved member fdic equalhousinglender,benign,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6874,forward to a friend,2,1,0,1,0,19,forward friend thanks 've forwarded email forward friend friend 's email address used forward email never available anyone else,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6875,,0,1,0,1,0,20,'ve detected  disabled browser would like proceed legacy twitter yes something went wrong dont fret let give another shot,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6876,login,5,0,1,1,0,33,login .... pick account use another account ntr sswrd bus yu r ssing snsitiv inf yu nd vrify yur sswrd frgt sswrd sign nthr unt sign ... privacy cooky trm f u 2019,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6877,sevenrooms : reservation & guest experience platform,1,0,0,1,0,30,sevenrooms reservation guest experience platform -- -- -begin public key -- -- miibijanbgkqhkig9w0baqefaaocaq8amiibcgkcaqea1ebgsi8ulhwskdq/d6pr xttr4i3gf5lozxprlxjp9gioli6ttdtow9fuosebpf7bbfbtuuhqxixzcdpjtwll qbvcjocn9g3zmoreriwodhgjfcfkoanzurhplyqrpmhosaokw5dhe5051xjqlzt9 nqnn0ybno/vslgeuhdemc9yvscj6k215/hpxarlqhdgrbelcleu1ywbihbe2+6bk fgxawptmbn2gglrsssiauvdytibqtth4xdmevvrmcxxvayjohx8ne+3c7ldcsnt0 x7vq99g4kdwtvktjo7cvzaqh6ov6nqy7rj1iuddidqabn5loeq708xrhznt/dvax nqidaqab -- -- -end public key -- -- -thank look forward welcoming,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6878,german country report 2017.pdf - google drive,0,0,0,1,0,9,german country report 2017.pdf google drive sign inmain menu,benign,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6879,sign in,1,1,1,1,0,33,sign  required  required web browser doe support   web browser enabled find web browser support  enable  see web browser help sign organizational account keep signed sign 2013 microsoft,benign,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6880,applied predictive technology - sign in,1,1,0,1,0,55,applied predictive technology sign connecting sign-in applied predictive technology account access apt platform production  required  disabled browser. nbspplease enable  refresh page refresh onedrive version supported upgrade installing onedrive business next generation sync client login okta learn upgrade cooky required cooky disabled browser please enable cooky refresh page refresh powered okta privacy policy,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6881,,0,1,0,1,0,20,'ve detected  disabled browser would like proceed legacy twitter yes something went wrong dont fret let give another shot,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6882,,0,1,0,1,0,20,'ve detected  disabled browser would like proceed legacy twitter yes something went wrong dont fret let give another shot,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6883,gerrit code review,0,0,0,1,0,12,gerrit code reviewloading gerrit code review ... gerrit requires  enabled browser,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6884,,0,1,1,1,0,30,... user name password confirm new password stay signed forgot password email back sign app  browser either doe n't support  turned use app please use  enabled browser,benign,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6885,1105 medium central database : : unsubscribe,1,0,0,0,0,32,1105 medium central database unsubscribe asked removed following list enterprise computer group topic tool technique please confirm request removed list clicking `` remove '' cancel request clicking `` remove '' remove remove,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6886,sign in to your account,0,1,0,0,0,11,sign account email phone number next register register copyright 2019 paypai,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6887,mercy medical angel,1,1,1,1,0,31,mercy medical angel sign angel flight mid-atlantic mission control enter username password click login forgot password login click member need create username password first time vpoids/afids 2008 2019 angel flight west,benign,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6888,cloud automator,1,1,1,1,0,41,cloud automator need enable  order use site recommend downloading newest version preferred browser best experience edge chrome firefox safari mac remember forgot password register developed serverworks term service privacy policy support service status copyright 2020 serverworks co. ltd right reserved,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6889,debtwire login,0,1,1,1,0,51,debtwire login debtwire login debtwirecreated sketch sign username show cap lock password remember forgotten password logging agree cookie policy privacy policythis open pdf document disclaimer term usefor help support contact crm consultant via phone email america +1 212 686 5374 emea +44 203 741 1188 asia-pacific +852 2158 9790 help debtwire.com,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6890,,0,1,0,1,0,20,'ve detected  disabled browser would like proceed legacy twitter yes something went wrong dont fret let give another shot,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6891,reveal - login,1,1,1,1,0,53,reveal login seeing message using old web browser internet explorer 67 recommend upgrading newer version internet explorer installing alternative browser chrome firefox username password login forgotten password english australia english australia english u espaol mxico franais canadien polskie copyright reveal group limited c43667 2007-2019.all right reserved reveal designed work within astandard operating environment,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6892,forward to a friend,1,1,0,1,0,19,forward friend thanks 've forwarded email forward friend friend 's email address used forward email never available anyone else,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6893,,0,0,0,0,0,8,link ha expired please contact sender email information,benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6894,-,1,0,0,1,0,7,"9140 10075 22,807,991 1001level android copyright2015-2017icp15013107-1 025-52388280",benign,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6895,cheating sex meet,0,1,1,1,0,60,cheating sex meet cheatingsexmeet sex local married woman meet cheating wife no-strings sex already member remember forgot password join search recently active incorrect login detail forgotten password please fill change password submitted sent email instruction must enter email address normally log change password account email address new password confirm new password submit search join term condition privacy policy contact u,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6896,,0,1,0,1,0,20,'ve detected  disabled browser would like proceed legacy twitter yes something went wrong dont fret let give another shot,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6897,youtube,0,0,0,1,0,20,youtube press copyright contact u creator advertise developer term privacy policy safety test new feature 2020 google llc seattle symphony,benign,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6898,oracle logistics,1,1,1,1,0,21,oracle logisticsuser namepasswordcopyright 2001 2015 oracle and/or affiliate right reserved.oracle registered trademark oracle corporation and/or affiliate name may trademark respective owner,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6899,,1,0,0,1,0,15,sponsored financial content legendary stock-picker name favorite stock 2020stansberry researchfind find retire simple tipsfisher investmentsfind,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6900,sign in with your dobt account - department of better technology,1,1,1,1,0,15,sign dobt account department better technology sign dobt accountemailpasswordforgot remember mesign inbuilt department better technology.statuslegalhelpcontact,benign,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6901,debtwire login,0,1,1,1,0,51,debtwire login debtwire login debtwirecreated sketch sign username show cap lock password remember forgotten password logging agree cookie policy privacy policythis open pdf document disclaimer term usefor help support contact crm consultant via phone email america +1 212 686 5374 emea +44 203 741 1188 asia-pacific +852 2158 9790 help debtwire.com,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6902,sign in to your account,4,1,1,1,0,43,sign account enter password could n't find account username try another get new microsoft account keep signed forgot password sign could n't find account username try another get new microsoft account account create one cant access account 2019 microsoft term use privacy cooky,benign,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6903,realfoods premium,9,1,1,1,0,30,realfoods premium back top k-pop pop 560 january 15 2020 login page real foodspremium real foodspremium 02-727-0448 e jiny heraldcorp.comp 02.727.0448f 02.727.0677 realfoods 4 10 copyright herald corporation right reserved,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6904,,0,0,0,1,0,63,welcome citi 's digital research product english japanese one-time registration process required gain access content please enter email address click 'register confirmation email sent email address within minute complete registration register register device every time access citi research please visit device registration guide amend browser setting currently citi client please click require assistance please contact support team rschaccess citi.com privacy statement term use,benign,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6905,,0,1,0,1,0,20,'ve detected  disabled browser would like proceed legacy twitter yes something went wrong dont fret let give another shot,benign,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6906,fortimail,0,0,0,0,0,28,fortimail web action release quarantined message ha successfully released user nelson.saribay co.maui.hi.us fromdatesubject tiffany davy tiffany.davies sis.ipx1031.com tue 14 jan 2020 07:28:31 -1000 1031 exchange trend info 2020,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6907,debtwire login,0,1,1,1,0,51,debtwire login debtwire login debtwirecreated sketch sign username show cap lock password remember forgotten password logging agree cookie policy privacy policythis open pdf document disclaimer term usefor help support contact crm consultant via phone email america +1 212 686 5374 emea +44 203 741 1188 asia-pacific +852 2158 9790 help debtwire.com,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6908,evercore isi,0,1,1,1,0,61,evercore isi research home log help logging forgotten password know password please select forgotten password enter email address currently receiving research email log detail generated receive email please email research.evercoreisi evercoreisi.com disclosure u.s. investment banking evercore isi business conducted evercore group l.l.c. member finra sipc term condition import regulatory information gdpr privacy notice copyright 2020 evercore right reserved research solution mediasterling,benign,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6909,youtube,0,0,0,1,0,18,youtube press copyright contact u creator advertise developer term privacy policy safety test new feature 2020 google llc,benign,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6910,bloomberg - are you a robot ?,0,0,0,1,0,51,bloomberg robot bloomberg need help contact u 've detected unusual activity computer network continue please click box let u know 're robot happen please make sure browser support  cooky blocking loading information review term service cookie policy need help inquiry related message please contact support team provide reference block reference,benign,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
